review_text,rating,category,subject_id,subject_name,sentiment_class,reputation_index
"Деньги на ветер, перевод быстро износилось.",1,Книги,SUBJ_0031,ГлобалЦентр,0,-0.944
Камера не работает. Худшая покупка.,1,Электроника,SUBJ_0027,ГлобалТрейд,0,-0.6927
Слегка качество на высоте. Прекрасная покупка!,4,Бытовая техника,SUBJ_0043,МегаМаркетСток,2,0.5479
Не впечатлило. Могло быть лучше.,3,Продукты питания,SUBJ_0049,ГлобалМаркет,1,-0.3747
Бывает и лучше. Соответствует цене.,3,Одежда,SUBJ_0043,МегаМаркетСток,1,0.3253
"Разочарован, не стоит таких денег. Однако без восторга.",1,Электроника,SUBJ_0042,ПремиумСток,0,-0.6763
Понравилось!  буду заказывать ещё.,4,Доставка,SUBJ_0025,ГлобалМаркет,2,0.6611
"На троечку, размер средний уровень.",1,Одежда,SUBJ_0037,ЛюксЦентр,0,-0.5764
Чистота хамское обслуживание. Не рекомендую.,2,Отель,SUBJ_0005,ГлобалСток,0,-0.4724
Прекрасная покупка! крайне отличный сервис.,5,Книги,SUBJ_0020,ГлобалПро,2,0.3072
Немного отличный сервис. Прекрасная покупка!,3,Книги,SUBJ_0000,МегаМаркетПлюс,2,0.3046
"Худшая покупка, камера обман покупателей.",2,Электроника,SUBJ_0042,ПремиумСток,0,-0.2954
"Рекомендую, стоит своих денег, при этом не впечатлило.",3,Спорт и отдых,SUBJ_0028,ГлобалПлюс,1,0.2129
Немного долгая доставка. Деньги на ветер!,2,Доставка,SUBJ_0021,ПремиумЦентр,0,-0.6165
"Всё отлично, при этом пришло поврежденное.",2,Бытовая техника,SUBJ_0006,ТехноМирСток,1,0.0104
Материал сломалось через неделю. Отвратительно.,1,Спорт и отдых,SUBJ_0021,ПремиумЦентр,0,-0.3854
Довольно не стоит таких денег. Полное разочарование!,4,Спорт и отдых,SUBJ_0021,ПремиумЦентр,1,0.4486
"Супер, скорость буду заказывать ещё.",5,Доставка,SUBJ_0045,МаксимумМаркет,2,0.651
"Прекрасная покупка, полностью доволен. Однако не идеально но сойдёт.",4,Косметика,SUBJ_0016,МегаМаркетСток,1,0.0162
Качественный продукт! весьма всё как в описании.,4,Одежда,SUBJ_0012,МегаМаркетХаб,1,0.3694
"Великолепно, перевод радует каждый день.",5,Книги,SUBJ_0035,МаксимумШоп,2,0.4362
"Худшая покупка, не работает, хотя бывает и лучше.",2,Одежда,SUBJ_0037,ЛюксЦентр,0,-0.5208
"Прекрасная покупка, всё как в описании, хотя ничего выдающегося.",4,Одежда,SUBJ_0035,МаксимумШоп,1,0.2364
"Не советую, сломалось через неделю, однако средний уровень.",2,Доставка,SUBJ_0029,МаксимумГрупп,0,-0.6353
"Брак, качество пошива не соответствует описанию.",1,Одежда,SUBJ_0047,СуперСервисСток,0,-0.6238
Удобство работает идеально. Замечательно.,5,Спорт и отдых,SUBJ_0025,ГлобалМаркет,2,0.4218
"Хороший выбор, всё как в описании. С другой стороны, ожидал большего.",5,Бытовая техника,SUBJ_0007,ЛюксХаб,2,0.9964
"Обычный товар, печать ничего выдающегося.",3,Книги,SUBJ_0031,ГлобалЦентр,1,-0.0542
Крайне не работает. Худшая покупка!,2,Спорт и отдых,SUBJ_0049,ГлобалМаркет,0,-0.4689
Так себе. Есть и плюсы и минусы.,3,Ресторан,SUBJ_0026,МаксимумГрупп,2,0.53
"Качественный продукт, всё как в описании. Однако не идеально но сойдёт.",4,Одежда,SUBJ_0012,МегаМаркетХаб,2,0.5524
Есть и плюсы и минусы. Обычный товар.,4,Книги,SUBJ_0041,СтандартЦентр,1,0.1084
Перевод низкое качество. Брак.,1,Книги,SUBJ_0031,ГлобалЦентр,0,-0.3408
Удобство деньги не вернули. Плохой товар.,2,Спорт и отдых,SUBJ_0002,МегаМаркетСток,0,-0.774
"Кошмар, скорость обман покупателей.",2,Электроника,SUBJ_0042,ПремиумСток,0,-0.3916
Ничего выдающегося. Обычный товар.,4,Электроника,SUBJ_0018,ГлобалПро,1,-0.4205
Надёжность не соответствует описанию. Худшая покупка.,1,Бытовая техника,SUBJ_0044,ЭкспрессПро,0,-0.8599
"Полное разочарование, но превзошло ожидания.",3,Электроника,SUBJ_0026,МаксимумГрупп,1,0.0596
Не идеально но сойдёт. Пойдёт.,3,Косметика,SUBJ_0043,МегаМаркетСток,1,0.4454
Не впечатлило. Нормально.,3,Одежда,SUBJ_0007,ЛюксХаб,1,-0.0131
Не впечатлило. Могло быть лучше.,2,Спорт и отдых,SUBJ_0039,СуперСервисХаб,1,0.1084
Весьма нет нареканий. Великолепно!,5,Электроника,SUBJ_0003,СтандартХаб,2,0.4119
Слегка отличный сервис. Лучшее что покупал!,5,Отель,SUBJ_0017,СтандартТрейд,2,0.2209
Прекрасная покупка! очень стоит своих денег.,5,Отель,SUBJ_0045,МаксимумМаркет,2,0.6148
Есть недостатки. Без восторга.,3,Электроника,SUBJ_0018,ГлобалПро,1,-0.0776
"Разочарован, потерянная посылка. Но не идеально но сойдёт.",2,Одежда,SUBJ_0036,ЭкспрессЛайн,0,-0.7696
"Отличный товар, скорость качество на высоте.",4,Электроника,SUBJ_0027,ГлобалТрейд,2,0.2401
Так себе. Есть и плюсы и минусы.,4,Спорт и отдых,SUBJ_0021,ПремиумЦентр,2,0.1731
 пришло поврежденное. Плохой товар!,2,Ресторан,SUBJ_0046,ТехноМирГрупп,0,-0.1083
Срок годности приятно удивлён. Всё отлично.,3,Продукты питания,SUBJ_0038,ТехноМирПро,2,0.5439
"Отличный товар, стоит своих денег. С другой стороны, ничего выдающегося.",3,Продукты питания,SUBJ_0001,ГлобалЛайн,1,-0.3454
Очень превзошло ожидания. Хороший выбор!,4,Доставка,SUBJ_0025,ГлобалМаркет,2,0.8765
"Замечательно, однако не стоит таких денег.",3,Отель,SUBJ_0048,ПремиумСток,1,-0.2848
Ничего особенного. Есть и плюсы и минусы.,4,Ресторан,SUBJ_0043,МегаМаркетСток,1,-0.2452
